100,0.192518853
200,0.143388814
300,0.122122676
400,0.101442198
500,0.08390121
600,0.0706175
700,0.060426075
800,0.052646862
900,0.046642905
1000,0.041816691
1100,0.037794794
1200,0.034302519
1300,0.031229281
1400,0.02857903
1500,0.026319041
1600,0.024295454
1700,0.02241535
1800,0.020727174
1900,0.019228854
2000,0.017871596
2100,0.01664093
2200,0.01544582
2300,0.014323898
2400,0.013374547
2500,0.012433932
2600,0.011593237
2700,0.010800867
2800,0.009953939
2900,0.009116326
3000,0.008243967
